0383
ANG_COM002
yyyy/MM/dd hh:mm:ss,Final Depth (mm),Final Flow (l/s),Final Velocity (m/s)
2021/12/05 06:20:00,78.91,66.15,2.42
2021/12/05 06:25:00,78.32,64.12,2.38
2021/12/05 06:30:00,78.35,64.54,2.39
2021/12/05 06:35:00,77.91,64.53,2.41
2021/12/05 06:40:00,78.49,66.18,2.44
2021/12/05 06:45:00,79.12,66.51,2.43
2021/12/05 06:50:00,79.2,66.18,2.41
2021/12/05 06:55:00,78.79,65.07,2.39
2021/12/05 07:00:00,78.92,65.07,2.38
2021/12/05 07:05:00,79.08,65.37,2.39
2021/12/05 07:10:00,79.23,65.7,2.39
2021/12/05 07:15:00,79.15,66.93,2.44
2021/12/05 07:20:00,78.9,66.01,2.42
2021/12/05 07:25:00,78.63,65.97,2.43
2021/12/05 07:30:00,78.69,66.94,2.46
2021/12/05 07:35:00,79.21,65.88,2.4
2021/12/05 07:40:00,79.19,65.81,2.4
2021/12/05 07:45:00,79.23,66.56,2.42
2021/12/05 07:50:00,79.47,66.04,2.39
2021/12/05 07:55:00,79.46,65.98,2.39
2021/12/05 08:00:00,80.91,68.12,2.41
2021/12/05 08:05:00,80.82,68.95,2.44
2021/12/05 08:10:00,81.05,68.83,2.43
2021/12/05 08:15:00,81.27,69.72,2.45
2021/12/05 08:20:00,81.83,70.92,2.46
2021/12/05 08:25:00,82.19,70.21,2.42
2021/12/05 08:30:00,82.15,70.56,2.44
2021/12/05 08:35:00,82.19,71.25,2.46
2021/12/05 08:40:00,82.15,70.48,2.43
2021/12/05 08:45:00,82.28,70.91,2.44
2021/12/05 08:50:00,82.81,71.23,2.43
2021/12/05 08:55:00,83.82,74.25,2.49
2021/12/05 09:00:00,84.04,75.51,2.52
2021/12/05 09:05:00,84.8,76.79,2.53
2021/12/05 09:10:00,85.34,75.94,2.48
2021/12/05 09:15:00,85.16,76.01,2.49
2021/12/05 09:20:00,84.98,76.08,2.5
2021/12/05 09:25:00,84.25,73.45,2.44
2021/12/05 09:30:00,84.29,72.63,2.42
2021/12/05 09:35:00,84.54,74.43,2.46
2021/12/05 09:40:00,84.76,74.44,2.46
2021/12/05 09:45:00,84.71,74.16,2.45
2021/12/05 09:50:00,85.94,75.5,2.44
2021/12/05 09:55:00,85.91,76.46,2.47
2021/12/05 10:00:00,86.55,76.65,2.45
2021/12/05 10:05:00,86.84,77.93,2.48
2021/12/05 10:10:00,87.07,78.9,2.5
2021/12/05 10:15:00,87.48,77.86,2.45
2021/12/05 10:20:00,87.54,78.05,2.46
2021/12/05 10:25:00,87.63,78.27,2.46
2021/12/05 10:30:00,87.38,79.25,2.5
2021/12/05 10:35:00,87.44,79.59,2.51
2021/12/05 10:40:00,87.87,80.46,2.52
2021/12/05 10:45:00,87.19,80.01,2.53
2021/12/05 10:50:00,87.23,78.33,2.48
2021/12/05 10:55:00,86.76,77.4,2.47
2021/12/05 11:00:00,86.91,78.35,2.49
2021/12/05 11:05:00,86.78,79.14,2.52
2021/12/05 11:10:00,86.55,78.31,2.5
2021/12/05 11:15:00,86.79,77.49,2.47
2021/12/05 11:20:00,86.95,77.5,2.46
2021/12/05 11:25:00,86.99,77.64,2.47
2021/12/05 11:30:00,86.76,76.83,2.45
2021/12/05 11:35:00,86.39,75.6,2.42
2021/12/05 11:40:00,87.51,76.82,2.42
2021/12/05 11:45:00,87.61,78.66,2.47
2021/12/05 11:50:00,86.79,77.64,2.47
2021/12/05 11:55:00,86.55,78.16,2.5
2021/12/05 12:00:00,86.76,78.21,2.49
2021/12/05 12:05:00,87.05,78.26,2.48
2021/12/05 12:10:00,87.65,78.75,2.47
2021/12/05 12:15:00,86.97,77.16,2.45
2021/12/05 12:20:00,87.55,78.92,2.48
2021/12/05 12:25:00,87.29,80.6,2.55
2021/12/05 12:30:00,87.51,78.78,2.48
2021/12/05 12:35:00,87.59,77.05,2.42
2021/12/05 12:40:00,87.3,78.24,2.47
2021/12/05 12:45:00,87.9,80.7,2.52
2021/12/05 12:50:00,88.12,80.99,2.52
2021/12/05 12:55:00,87.57,79.49,2.5
2021/12/05 13:00:00,87.2,78.98,2.5
2021/12/05 13:05:00,86.61,77.45,2.47
2021/12/05 13:10:00,86.89,76.93,2.45
2021/12/05 13:15:00,86.78,77.48,2.47
2021/12/05 13:20:00,87.01,78.47,2.49
2021/12/05 13:25:00,87.2,78.89,2.5
2021/12/05 13:30:00,86.75,78.43,2.5
2021/12/05 13:35:00,87.41,78.86,2.49
2021/12/05 13:40:00,87.66,79.66,2.5
2021/12/05 13:45:00,87.09,77.89,2.47
2021/12/05 13:50:00,88.2,79.98,2.49
2021/12/05 13:55:00,87.7,79.57,2.5
2021/12/05 14:00:00,87.02,77.42,2.46
2021/12/05 14:05:00,85.77,75.95,2.46
2021/12/05 14:10:00,86.15,76.32,2.46
2021/12/05 14:15:00,85.52,75.23,2.45
2021/12/05 14:20:00,84.78,74.54,2.46
2021/12/05 14:25:00,84.8,75.42,2.49
2021/12/05 14:30:00,84.9,75.53,2.49
2021/12/05 14:35:00,85.17,75.72,2.48
2021/12/05 14:40:00,85.4,76.62,2.5
2021/12/05 14:45:00,85.47,75.35,2.46
2021/12/05 14:50:00,84.76,73.47,2.42
2021/12/05 14:55:00,85.02,74.58,2.45
2021/12/05 15:00:00,84.53,74.63,2.47
2021/12/05 15:05:00,84.57,74.3,2.46
2021/12/05 15:10:00,84.69,76.11,2.51
2021/12/05 15:15:00,84.78,75.56,2.49
2021/12/05 15:20:00,84.89,75.58,2.49
2021/12/05 15:25:00,84.27,75.73,2.52
2021/12/05 15:30:00,84.57,75.65,2.5
2021/12/05 15:35:00,85.43,76.61,2.5
2021/12/05 15:40:00,85.53,76.52,2.49
2021/12/05 15:45:00,85.45,75.7,2.47
2021/12/05 15:50:00,85.71,76.75,2.49
2021/12/05 15:55:00,85.44,75.22,2.45
2021/12/05 16:00:00,85.62,74.21,2.41
2021/12/05 16:05:00,84.68,74,2.44
2021/12/05 16:10:00,84.21,73.24,2.44
2021/12/05 16:15:00,84.24,74.61,2.48
2021/12/05 16:20:00,85.03,76.23,2.5
2021/12/05 16:25:00,85.11,76.07,2.49
2021/12/05 16:30:00,84.66,74.21,2.45
2021/12/05 16:35:00,84.78,75.27,2.48
2021/12/05 16:40:00,85.46,76.82,2.5
2021/12/05 16:45:00,85.7,77.44,2.51
2021/12/05 16:50:00,86,77.28,2.5
2021/12/05 16:55:00,85.93,77.85,2.52
2021/12/05 17:00:00,85.95,76.57,2.47
2021/12/05 17:05:00,86.64,77.98,2.49
2021/12/05 17:10:00,85.66,76.59,2.49
2021/12/05 17:15:00,85.92,76.14,2.46
2021/12/05 17:20:00,84.59,74.04,2.45
2021/12/05 17:25:00,84.96,73.4,2.41
2021/12/05 17:30:00,85.09,74.9,2.46
2021/12/05 17:35:00,85.29,76.7,2.51
2021/12/05 17:40:00,85.67,77.07,2.5
2021/12/05 17:45:00,85.55,76.06,2.47
2021/12/05 17:50:00,85.54,75.54,2.46
2021/12/05 17:55:00,87.24,79.31,2.51
2021/12/05 18:00:00,85.96,78.35,2.53
2021/12/05 18:05:00,84.8,74.53,2.46
2021/12/05 18:10:00,85.3,75.24,2.46
2021/12/05 18:15:00,84.86,76,2.5
2021/12/05 18:20:00,86.46,77.82,2.49
2021/12/05 18:25:00,86.86,78.54,2.5
2021/12/05 18:30:00,86.41,77.48,2.48
2021/12/05 18:35:00,85.61,76.66,2.49
2021/12/05 18:40:00,85.77,76.08,2.47
2021/12/05 18:45:00,85.24,76,2.49
2021/12/05 18:50:00,85.98,76.79,2.48
2021/12/05 18:55:00,84.75,76.25,2.52
2021/12/05 19:00:00,85.58,77.72,2.53
2021/12/05 19:05:00,85.64,78.09,2.54
2021/12/05 19:10:00,84.85,75.7,2.49
2021/12/05 19:15:00,84.43,75.01,2.49
2021/12/05 19:20:00,84.96,75.6,2.48
2021/12/05 19:25:00,84.85,76.98,2.54
2021/12/05 19:30:00,85.35,77.72,2.54
2021/12/05 19:35:00,85.95,78.05,2.52
2021/12/05 19:40:00,86.1,77.48,2.5
2021/12/05 19:45:00,86.24,77.29,2.49
2021/12/05 19:50:00,86.02,75.72,2.44
2021/12/05 19:55:00,86.14,76.32,2.46
2021/12/05 20:00:00,86.26,78.04,2.51
2021/12/05 20:05:00,86.5,78.82,2.52
2021/12/05 20:10:00,87.3,79.04,2.5
2021/12/05 20:15:00,87.24,77.7,2.46
2021/12/05 20:20:00,87.88,79.78,2.5
2021/12/05 20:25:00,87.64,80.4,2.53
2021/12/05 20:30:00,87.21,78.56,2.48
2021/12/05 20:35:00,87.32,79.74,2.52
2021/12/05 20:40:00,86.48,78.87,2.53
2021/12/05 20:45:00,86.75,78.24,2.49
2021/12/05 20:50:00,86.97,79.47,2.52
2021/12/05 20:55:00,86.76,80.32,2.56
2021/12/05 21:00:00,86.88,80.48,2.56
2021/12/05 21:05:00,86.01,78.3,2.53
2021/12/05 21:10:00,86.17,79.38,2.56
2021/12/05 21:15:00,86.07,79.52,2.56
2021/12/05 21:20:00,85.82,79.3,2.57
2021/12/05 21:25:00,86.06,79.17,2.55
2021/12/05 21:30:00,85.97,78.37,2.53
2021/12/05 21:35:00,86.16,78.75,2.54
2021/12/05 21:40:00,85.63,77.24,2.51
2021/12/05 21:45:00,85.46,76.43,2.49
2021/12/05 21:50:00,85.34,77.37,2.53
2021/12/05 21:55:00,85.8,78.16,2.53
2021/12/05 22:00:00,85.89,77.66,2.51
2021/12/05 22:05:00,86.05,77.72,2.51
2021/12/05 22:10:00,85.27,77.84,2.54
2021/12/05 22:15:00,85.56,77.88,2.53
2021/12/05 22:20:00,86.03,76.67,2.47
2021/12/05 22:25:00,85.92,77.51,2.51
2021/12/05 22:30:00,86.59,79.06,2.53
2021/12/05 22:35:00,86.07,79.62,2.57
2021/12/05 22:40:00,85.61,77.55,2.52
2021/12/05 22:45:00,85.82,76.73,2.48
2021/12/05 22:50:00,85.86,76,2.46
2021/12/05 22:55:00,85.49,76.46,2.49
2021/12/05 23:00:00,84.59,75.73,2.51
2021/12/05 23:05:00,85.22,76.89,2.52
2021/12/05 23:10:00,84.71,76.57,2.53
2021/12/05 23:15:00,84.72,75.05,2.48
2021/12/05 23:20:00,83.84,73.7,2.47
2021/12/05 23:25:00,83.81,73.85,2.48
2021/12/05 23:30:00,83.33,73.25,2.48
2021/12/05 23:35:00,82.77,72.3,2.47
2021/12/05 23:40:00,82.59,72.89,2.5
2021/12/05 23:45:00,82.94,74.04,2.52
2021/12/05 23:50:00,82.4,72.71,2.5
2021/12/05 23:55:00,81.49,70.09,2.45
2021/12/06 00:00:00,80.82,69.87,2.47
2021/12/06 00:05:00,80.16,68.26,2.44
2021/12/06 00:10:00,80.97,69.37,2.45
2021/12/06 00:15:00,81.03,70.52,2.49
2021/12/06 00:20:00,80.77,70.02,2.48
2021/12/06 00:25:00,80.67,69.65,2.47
2021/12/06 00:30:00,80.65,69.41,2.46
2021/12/06 00:35:00,80.25,69.02,2.47
2021/12/06 00:40:00,80.2,68.09,2.44
2021/12/06 00:45:00,79.79,68.47,2.47
2021/12/06 00:50:00,79.36,67.14,2.44
2021/12/06 00:55:00,78.5,65.56,2.42
2021/12/06 01:00:00,78.68,66.54,2.45
2021/12/06 01:05:00,78.75,66.72,2.45
2021/12/06 01:10:00,78.03,65.44,2.44
2021/12/06 01:15:00,78.02,65.4,2.44
2021/12/06 01:20:00,77.21,65.25,2.47
2021/12/06 01:25:00,77.36,64.19,2.42
2021/12/06 01:30:00,77.48,65.18,2.45
2021/12/06 01:35:00,77.54,65.39,2.46
2021/12/06 01:40:00,78.08,65.13,2.42
2021/12/06 01:45:00,78.37,66.36,2.46
2021/12/06 01:50:00,79.31,67,2.44
2021/12/06 01:55:00,79.29,67.37,2.45
2021/12/06 02:00:00,79.52,68.76,2.49
2021/12/06 02:05:00,79.97,69.5,2.5
2021/12/06 02:10:00,81.16,71.75,2.52
2021/12/06 02:15:00,81.92,73.01,2.53
2021/12/06 02:20:00,82.33,73.95,2.55
2021/12/06 02:25:00,82.48,73.77,2.53
2021/12/06 02:30:00,83.64,74.77,2.52
2021/12/06 02:35:00,83.14,74.91,2.54
2021/12/06 02:40:00,82.87,73.96,2.52
2021/12/06 02:45:00,82.84,72.4,2.47
2021/12/06 02:50:00,82.99,73.88,2.51
2021/12/06 02:55:00,82.92,73.84,2.52
2021/12/06 03:00:00,83.72,75.47,2.53
2021/12/06 03:05:00,83.62,74.64,2.51
2021/12/06 03:10:00,83.8,75.19,2.52
2021/12/06 03:15:00,84.21,76.34,2.54
2021/12/06 03:20:00,84.06,76.04,2.54
2021/12/06 03:25:00,84.04,76.16,2.54
2021/12/06 03:30:00,83.88,75.05,2.51
2021/12/06 03:35:00,82.13,72.21,2.49
2021/12/06 03:40:00,83.3,74.58,2.52
2021/12/06 03:45:00,82.36,73.62,2.53
2021/12/06 03:50:00,80.02,67.77,2.43
2021/12/06 03:55:00,79.43,66.62,2.42
2021/12/06 04:00:00,78.52,66.79,2.47
2021/12/06 04:05:00,78.46,65.32,2.41
2021/12/06 04:10:00,78.5,65.33,2.41
2021/12/06 04:15:00,78.65,67.06,2.47
2021/12/06 04:20:00,79.11,67.58,2.47
2021/12/06 04:25:00,78.07,66.11,2.46
2021/12/06 04:30:00,77.77,63.92,2.39
2021/12/06 04:35:00,77.95,64.82,2.42
2021/12/06 04:40:00,78.88,67.09,2.46
2021/12/06 04:45:00,78.92,67.45,2.47
2021/12/06 04:50:00,78.72,67.61,2.49
2021/12/06 04:55:00,78.18,65.52,2.43
2021/12/06 05:00:00,78.41,66.3,2.45
2021/12/06 05:05:00,78.28,67.36,2.5
2021/12/06 05:10:00,78.83,67.96,2.49
2021/12/06 05:15:00,79.31,68.26,2.48
2021/12/06 05:20:00,78.72,66.84,2.46
2021/12/06 05:25:00,78.24,65.39,2.43
2021/12/06 05:30:00,77.99,65.14,2.43
2021/12/06 05:35:00,77.54,64.79,2.44
2021/12/06 05:40:00,77.22,63.57,2.4
2021/12/06 05:45:00,77.28,63.45,2.4
2021/12/06 05:50:00,77.32,63.66,2.4
2021/12/06 05:55:00,78.04,64.51,2.4
2021/12/06 06:00:00,78.21,66.2,2.46
2021/12/06 06:05:00,79.17,68.05,2.48
2021/12/06 06:10:00,78.78,68.22,2.51
2021/12/06 06:15:00,79.44,68.76,2.49
2021/12/06 06:20:00,80.13,69.41,2.49
2021/12/06 06:25:00,81.69,71.99,2.51
2021/12/06 06:30:00,82.87,73.95,2.52
2021/12/06 06:35:00,83.76,76.08,2.55
2021/12/06 06:40:00,86.88,81.33,2.59
2021/12/06 06:45:00,87.77,81.58,2.56
2021/12/06 06:50:00,88.65,83.95,2.59
2021/12/06 06:55:00,90.34,87.75,2.64
2021/12/06 07:00:00,91.7,90.57,2.66
2021/12/06 07:05:00,91.77,91.93,2.7
2021/12/06 07:10:00,93.04,93.02,2.68
2021/12/06 07:15:00,94.96,94.98,2.65
2021/12/06 07:20:00,95.95,98.03,2.7
2021/12/06 07:25:00,97.92,101.6,2.71
2021/12/06 07:30:00,98.68,103.2,2.72
2021/12/06 07:35:00,99.65,102.2,2.66
2021/12/06 07:40:00,99.75,103.5,2.69
2021/12/06 07:45:00,100.85,105.2,2.69
2021/12/06 07:50:00,101.26,104.8,2.66
2021/12/06 07:55:00,101.13,105.7,2.69
2021/12/06 08:00:00,101.83,106.4,2.68
2021/12/06 08:05:00,102.33,108.3,2.71
2021/12/06 08:10:00,102.95,109.7,2.72
2021/12/06 08:15:00,103.56,111,2.73
2021/12/06 08:20:00,102.63,109.2,2.72
2021/12/06 08:25:00,101.95,105.9,2.66
2021/12/06 08:30:00,100.73,104.1,2.66
2021/12/06 08:35:00,100.75,104.4,2.67
2021/12/06 08:40:00,101.2,106.5,2.71
2021/12/06 08:45:00,102,107.4,2.7
2021/12/06 08:50:00,102.01,107,2.69
2021/12/06 08:55:00,102.61,108.3,2.7
2021/12/06 09:00:00,102.96,107,2.65
2021/12/06 09:05:00,103.56,109.6,2.7
2021/12/06 09:10:00,103.54,110,2.71
2021/12/06 09:15:00,103.22,109,2.69
2021/12/06 09:20:00,105.01,112.7,2.72
2021/12/06 09:25:00,104.4,112.4,2.73
2021/12/06 09:30:00,106.06,114.3,2.71
2021/12/06 09:35:00,105.8,116.7,2.78
2021/12/06 09:40:00,106.53,115.4,2.72
2021/12/06 09:45:00,107.15,116.7,2.73
2021/12/06 09:50:00,107.73,118.7,2.76
2021/12/06 09:55:00,108.34,118.1,2.72
2021/12/06 10:00:00,109.45,121.5,2.76
2021/12/06 10:05:00,109.32,122.7,2.79
2021/12/06 10:10:00,112.53,127.4,2.77
2021/12/06 10:15:00,116.26,132.8,2.76
2021/12/06 10:20:00,117.52,138.8,2.84
2021/12/06 10:25:00,118.18,140.4,2.85
2021/12/06 10:30:00,120.31,146.1,2.89
2021/12/06 10:35:00,122.6,149.8,2.88
2021/12/06 10:40:00,125.12,153.1,2.86
2021/12/06 10:45:00,126.9,157.5,2.88
2021/12/06 10:50:00,128.7,161,2.88
2021/12/06 10:55:00,130.86,165.2,2.89
2021/12/06 11:00:00,131.26,169.1,2.94
2021/12/06 11:05:00,133.33,172.9,2.94
2021/12/06 11:10:00,125.61,160.2,2.97
2021/12/06 11:15:00,126.94,159.7,2.92
2021/12/06 11:20:00,144.25,192.3,2.92
2021/12/06 11:25:00,141.71,189,2.94
2021/12/06 11:30:00,143.39,192,2.94
2021/12/06 11:35:00,144.06,192.8,2.93
2021/12/06 11:40:00,144.66,191.6,2.9
2021/12/06 11:45:00,133.45,169.7,2.88
2021/12/06 11:50:00,153,211.6,2.95
2021/12/06 11:55:00,150.85,206.5,2.94
2021/12/06 12:00:00,138.98,183.6,2.94
2021/12/06 12:05:00,157.94,228,3.04
2021/12/06 12:10:00,156.83,225.5,3.04
2021/12/06 12:15:00,156.49,226.1,3.05
2021/12/06 12:20:00,154.17,217.1,2.99
2021/12/06 12:25:00,142.41,191.6,2.96
2021/12/06 12:30:00,141.71,187.4,2.92
2021/12/06 12:35:00,146.86,200.7,2.97
2021/12/06 12:40:00,151.84,212,2.99
2021/12/06 12:45:00,150.98,204.3,2.9
2021/12/06 12:50:00,149.27,202.5,2.93
2021/12/06 12:55:00,147.65,199.5,2.93
2021/12/06 13:00:00,144.7,192.6,2.91
2021/12/06 13:05:00,131.78,166.7,2.89
2021/12/06 13:10:00,132.05,168.2,2.9
2021/12/06 13:15:00,132.2,169.6,2.92
2021/12/06 13:20:00,139.13,181.8,2.91
2021/12/06 13:25:00,139.28,185,2.96
2021/12/06 13:30:00,141.93,187,2.91
2021/12/06 13:35:00,140.76,184.3,2.9
2021/12/06 13:40:00,141.11,185.9,2.91
2021/12/06 13:45:00,142.09,185.1,2.87
2021/12/06 13:50:00,141.75,185.3,2.88
2021/12/06 13:55:00,139.81,179.7,2.85
2021/12/06 14:00:00,133.93,166.9,2.82
2021/12/06 14:05:00,135.36,173.4,2.89
2021/12/06 14:10:00,135.66,169.8,2.82
2021/12/06 14:15:00,138.42,176.3,2.84
2021/12/06 14:20:00,137.22,176.6,2.88
2021/12/06 14:25:00,135.7,171.4,2.84
2021/12/06 14:30:00,135.4,174.7,2.91
2021/12/06 14:35:00,135.78,175.3,2.9
2021/12/06 14:40:00,136.31,176.9,2.92
2021/12/06 14:45:00,133.88,174.5,2.95
2021/12/06 14:50:00,133.1,167.5,2.86
2021/12/06 14:55:00,132.14,165.1,2.85
2021/12/06 15:00:00,132.26,168.3,2.9
2021/12/06 15:05:00,131.27,161.3,2.81
2021/12/06 15:10:00,130.74,160.6,2.81
2021/12/06 15:15:00,130.4,160.6,2.82
2021/12/06 15:20:00,127.97,153.5,2.77
2021/12/06 15:25:00,127.44,155.8,2.83
2021/12/06 15:30:00,127.62,155.4,2.82
2021/12/06 15:35:00,126.27,154.2,2.84
2021/12/06 15:40:00,125.78,148.9,2.76
2021/12/06 15:45:00,122.11,142.1,2.75
2021/12/06 15:50:00,122.41,142.9,2.75
2021/12/06 15:55:00,121.47,138.6,2.7
2021/12/06 16:00:00,121.86,139.8,2.71
2021/12/06 16:05:00,121.6,139.1,2.71
2021/12/06 16:10:00,120.4,138.3,2.73
2021/12/06 16:15:00,119.52,138.1,2.75
2021/12/06 16:20:00,116.35,132.3,2.74
2021/12/06 16:25:00,113.82,126.1,2.7
2021/12/06 16:30:00,114.55,125.7,2.67
2021/12/06 16:35:00,113.79,125.7,2.69
2021/12/06 16:40:00,113.25,123.4,2.66
2021/12/06 16:45:00,112.43,122.9,2.68
2021/12/06 16:50:00,112.08,123.8,2.71
2021/12/06 16:55:00,111.13,123.6,2.74
2021/12/06 17:00:00,110.22,118.5,2.66
2021/12/06 17:05:00,109.58,114.2,2.59
2021/12/06 17:10:00,108.67,114,2.61
2021/12/06 17:15:00,108.85,114.2,2.61
2021/12/06 17:20:00,108.56,115.7,2.66
2021/12/06 17:25:00,108.82,115.2,2.63
2021/12/06 17:30:00,107.73,113,2.62
2021/12/06 17:35:00,107.48,113.7,2.65
2021/12/06 17:40:00,106.6,111,2.62
2021/12/06 17:45:00,106.66,111.1,2.62
2021/12/06 17:50:00,106.42,111.8,2.64
2021/12/06 17:55:00,106.85,112.6,2.65
2021/12/06 18:00:00,106.91,111.8,2.62
2021/12/06 18:05:00,106.62,108.7,2.56
2021/12/06 18:10:00,106.57,110.3,2.6
2021/12/06 18:15:00,106,109.8,2.61
2021/12/06 18:20:00,105.87,110.3,2.63
2021/12/06 18:25:00,105.13,111.1,2.67
2021/12/06 18:30:00,104.88,108.7,2.62
2021/12/06 18:35:00,104.27,109.1,2.66
2021/12/06 18:40:00,104.18,107.9,2.63
2021/12/06 18:45:00,103.93,105.9,2.59
2021/12/06 18:50:00,103.87,105.7,2.59
2021/12/06 18:55:00,104.03,107.3,2.62
2021/12/06 19:00:00,103.36,105.9,2.61
2021/12/06 19:05:00,103.51,104.5,2.57
2021/12/06 19:10:00,103.38,103.7,2.56
2021/12/06 19:15:00,102.46,104,2.6
2021/12/06 19:20:00,102.07,103.1,2.59
2021/12/06 19:25:00,101.28,102.5,2.6
2021/12/06 19:30:00,101.3,102.6,2.6
2021/12/06 19:35:00,100.92,101.7,2.6
2021/12/06 19:40:00,101.2,100.9,2.56
2021/12/06 19:45:00,101.85,103.4,2.61
2021/12/06 19:50:00,102.14,103.7,2.6
2021/12/06 19:55:00,101.78,101.5,2.56
2021/12/06 20:00:00,100.7,99.68,2.55
2021/12/06 20:05:00,100.62,99.66,2.56
2021/12/06 20:10:00,100.66,99.4,2.55
2021/12/06 20:15:00,100.71,99.39,2.55
2021/12/06 20:20:00,100.41,100,2.57
2021/12/06 20:25:00,98.87,97.57,2.57
2021/12/06 20:30:00,98.97,98.92,2.6
2021/12/06 20:35:00,98.53,98.52,2.61
2021/12/06 20:40:00,100.29,100.5,2.59
2021/12/06 20:45:00,100.4,99.95,2.57
2021/12/06 20:50:00,100.92,100.7,2.57
2021/12/06 20:55:00,101.42,101.9,2.58
2021/12/06 21:00:00,100.9,101.6,2.6
2021/12/06 21:05:00,101.23,101.4,2.58
2021/12/06 21:10:00,100.92,102.2,2.61
2021/12/06 21:15:00,99.28,97.5,2.55
2021/12/06 21:20:00,98.96,97.75,2.57
2021/12/06 21:25:00,98.9,98.28,2.58
2021/12/06 21:30:00,99.42,98.81,2.58
2021/12/06 21:35:00,99.41,96.79,2.53
2021/12/06 21:40:00,99.59,97.04,2.53
2021/12/06 21:45:00,99.38,97.55,2.55
2021/12/06 21:50:00,98.74,97.22,2.56
2021/12/06 21:55:00,98.21,95.83,2.55
2021/12/06 22:00:00,98.32,95.85,2.54
2021/12/06 22:05:00,98.58,97.82,2.59
2021/12/06 22:10:00,99.13,98.31,2.58
2021/12/06 22:15:00,98.83,98.76,2.6
2021/12/06 22:20:00,99.07,99.97,2.62
2021/12/06 22:25:00,100.49,101.1,2.6
2021/12/06 22:30:00,103.17,108.2,2.67
2021/12/06 22:35:00,104.9,113.9,2.75
2021/12/06 22:40:00,106.71,118.1,2.78
2021/12/06 22:45:00,109.93,123.2,2.78
2021/12/06 22:50:00,110.35,125.6,2.81
2021/12/06 22:55:00,111.42,127.5,2.82
2021/12/06 23:00:00,111.09,124.1,2.75
2021/12/06 23:05:00,109.99,120.8,2.72
2021/12/06 23:10:00,109.31,118.5,2.69
2021/12/06 23:15:00,108.66,116.8,2.68
2021/12/06 23:20:00,105.99,113.2,2.69
2021/12/06 23:25:00,105.24,110.5,2.65
2021/12/06 23:30:00,105.12,110.4,2.66
2021/12/06 23:35:00,104.44,110.5,2.68
2021/12/06 23:40:00,103.2,107.2,2.65
2021/12/06 23:45:00,102.02,103.2,2.6
2021/12/06 23:50:00,102.13,105.1,2.64
2021/12/06 23:55:00,101.29,104.1,2.64
2021/12/07 00:00:00,100.21,101.5,2.62
2021/12/07 00:05:00,98.9,97.61,2.57
2021/12/07 00:10:00,99.04,96.38,2.53
2021/12/07 00:15:00,98.51,96.85,2.56
2021/12/07 00:20:00,97.96,95.05,2.54
2021/12/07 00:25:00,96.4,94.05,2.57
2021/12/07 00:30:00,95.54,91.56,2.53
2021/12/07 00:35:00,95.29,91.6,2.54
2021/12/07 00:40:00,96.74,94.96,2.58
2021/12/07 00:45:00,95.41,92.04,2.55
2021/12/07 00:50:00,94.02,87.92,2.49
2021/12/07 00:55:00,93.87,89.03,2.53
2021/12/07 01:00:00,92.89,87.92,2.53
2021/12/07 01:05:00,92.65,87.4,2.53
2021/12/07 01:10:00,92.8,87.49,2.53
2021/12/07 01:15:00,93.03,87.65,2.52
2021/12/07 01:20:00,94.84,90.48,2.53
2021/12/07 01:25:00,95.8,93.62,2.58
2021/12/07 01:30:00,96.25,92.77,2.54
2021/12/07 01:35:00,96.94,92.74,2.51
2021/12/07 01:40:00,96.83,95.45,2.59
2021/12/07 01:45:00,97.11,97.91,2.65
2021/12/07 01:50:00,97.26,97.98,2.64
2021/12/07 01:55:00,97.68,98.65,2.64
2021/12/07 02:00:00,98.29,99.83,2.65
2021/12/07 02:05:00,97.71,98.23,2.63
2021/12/07 02:10:00,98.2,99.53,2.65
2021/12/07 02:15:00,98.79,99.15,2.61
2021/12/07 02:20:00,98.62,99.01,2.62
2021/12/07 02:25:00,99.47,99.53,2.6
2021/12/07 02:30:00,99.1,100.8,2.64
2021/12/07 02:35:00,99.87,101.4,2.63
2021/12/07 02:40:00,99.97,101.3,2.62
2021/12/07 02:45:00,99.74,99.8,2.59
2021/12/07 02:50:00,99.66,101.4,2.64
2021/12/07 02:55:00,97.47,97.69,2.62
2021/12/07 03:00:00,97.18,96.02,2.59
2021/12/07 03:05:00,97.43,96.19,2.59
2021/12/07 03:10:00,97.88,96.45,2.58
2021/12/07 03:15:00,97.84,96.87,2.59
2021/12/07 03:20:00,97.78,96.73,2.59
2021/12/07 03:25:00,97.59,95.46,2.56
2021/12/07 03:30:00,97.47,96.89,2.6
2021/12/07 03:35:00,97.71,97.71,2.62
2021/12/07 03:40:00,97.98,95.6,2.55
2021/12/07 03:45:00,97.28,94.86,2.56
2021/12/07 03:50:00,96.67,93.79,2.55
2021/12/07 03:55:00,96.39,94.03,2.57
2021/12/07 04:00:00,94.33,90.16,2.54
2021/12/07 04:05:00,94.19,88.58,2.5
2021/12/07 04:10:00,94.91,91.38,2.55
2021/12/07 04:15:00,92.7,87.27,2.52
2021/12/07 04:20:00,92.99,86.52,2.49
2021/12/07 04:25:00,92.8,86.05,2.48
2021/12/07 04:30:00,90.55,84.09,2.52
2021/12/07 04:35:00,90.13,82.24,2.48
2021/12/07 04:40:00,89.84,81.48,2.47
2021/12/07 04:45:00,90.04,81.53,2.46
2021/12/07 04:50:00,90.43,83.35,2.5
